date,watts
06/01/2017 06:00,"0"
06/01/2017 06:15,"20.6667"
06/01/2017 06:30,"83.6667"
06/01/2017 06:45,"184.1667"
06/01/2017 07:00,"296.6667"
06/01/2017 07:15,"436.8333"
06/01/2017 07:30,"496.1667"
06/01/2017 07:45,"487.1667"
06/01/2017 08:00,"551.1667"
06/01/2017 08:15,"580.6667"
06/01/2017 08:30,"583.5"
06/01/2017 08:45,"683.6667"
06/01/2017 09:00,"519.1667"
06/01/2017 09:15,"1512.5"
06/01/2017 09:30,"1521.3334"
06/01/2017 09:45,"2095.1667"
06/01/2017 10:00,"2405.5"
06/01/2017 10:15,"1881.3334"
06/01/2017 10:30,"2190.5"
06/01/2017 10:45,"3277.5"
06/01/2017 11:00,"3532"
06/01/2017 11:15,"1643.6666"
06/01/2017 11:30,"2608.1667"
06/01/2017 11:45,"2670"
06/01/2017 12:00,"2292"
06/01/2017 12:15,"1859.6666"
06/01/2017 12:30,"4035.8333"
06/01/2017 12:45,"3960.5"
06/01/2017 13:00,"3064.5"
06/01/2017 13:15,"3557.6667"
06/01/2017 13:30,"942.8333"
06/01/2017 13:45,"1769.5"
06/01/2017 14:00,"3442.5"
06/01/2017 14:15,"1896.5"
06/01/2017 14:30,"2902.5"
06/01/2017 14:45,"4112"
06/01/2017 15:00,"728.1667"
06/01/2017 15:15,"2432.6667"
06/01/2017 15:30,"1608"
06/01/2017 15:45,"2319.5"
06/01/2017 16:00,"1646.8334"
06/01/2017 16:15,"590"
06/01/2017 16:30,"539.5"
06/01/2017 16:45,"2178.1667"
06/01/2017 17:00,"517.6667"
06/01/2017 17:15,"298.5"
06/01/2017 17:30,"491.1667"
06/01/2017 17:45,"702.1667"
06/01/2017 18:00,"1129"
06/01/2017 18:15,"463.1667"
06/01/2017 18:30,"587.1667"
06/01/2017 18:45,"337.1667"
06/01/2017 19:00,"203.5"
06/01/2017 19:15,"128.3333"
06/01/2017 19:30,"89.8333"
06/01/2017 19:45,"28.6667"
06/01/2017 20:00,"0"
06/01/2017 20:15,"0"
06/02/2017 06:00,"0"
06/02/2017 06:15,"23.5"
06/02/2017 06:30,"46.1667"
06/02/2017 06:45,"65.5"
06/02/2017 07:00,"95.5"
06/02/2017 07:15,"131.3333"
06/02/2017 07:30,"218.1667"
06/02/2017 07:45,"337.5"
06/02/2017 08:00,"416.5"
06/02/2017 08:15,"516.8333"
06/02/2017 08:30,"682.5"
06/02/2017 08:45,"939"
06/02/2017 09:00,"1193"
06/02/2017 09:15,"1603.5"
06/02/2017 09:30,"1838.1666"
06/02/2017 09:45,"1763"
06/02/2017 10:00,"1760.8334"
06/02/2017 10:15,"2574.1667"
06/02/2017 10:30,"2763"
06/02/2017 10:45,"3102.5"
06/02/2017 11:00,"3132"
06/02/2017 11:15,"3510.8333"
06/02/2017 11:30,"1664.6666"
06/02/2017 11:45,"1156.6666"
06/02/2017 12:00,"1911.6666"
06/02/2017 12:15,"1280.6666"
06/02/2017 12:30,"1271"
06/02/2017 12:45,"908.6667"
06/02/2017 13:00,"596.3333"
06/02/2017 13:15,"1209.5"
06/02/2017 13:30,"1887"
06/02/2017 13:45,"3937.8333"
06/02/2017 14:00,"4024.8333"
06/02/2017 14:15,"752.5"
06/02/2017 14:30,"2339"
06/02/2017 14:45,"2720.3333"
06/02/2017 15:00,"2217.6667"
06/02/2017 15:15,"1022.8333"
06/02/2017 15:30,"1314.1666"
06/02/2017 15:45,"1326"
06/02/2017 16:00,"1503.8334"
06/02/2017 16:15,"2934.3333"
06/02/2017 16:30,"1882.8334"
06/02/2017 16:45,"1965.5"
06/02/2017 17:00,"603.3333"
06/02/2017 17:15,"297.3333"
06/02/2017 17:30,"354.1667"
06/02/2017 17:45,"1527.6666"
06/02/2017 18:00,"1308.1666"
06/02/2017 18:15,"832"
06/02/2017 18:30,"542"
06/02/2017 18:45,"338"
06/02/2017 19:00,"188"
06/02/2017 19:15,"118.6667"
06/02/2017 19:30,"84"
06/02/2017 19:45,"25.1667"
06/02/2017 20:00,"4.1667"
06/02/2017 20:15,"0"
06/03/2017 05:45,"0"
06/03/2017 06:00,"5.8333"
06/03/2017 06:15,"27.5"
06/03/2017 06:30,"62.8333"
06/03/2017 06:45,"72.5"
06/03/2017 07:00,"110.8333"
06/03/2017 07:15,"160"
06/03/2017 07:30,"281.1667"
06/03/2017 07:45,"384.3333"
06/03/2017 08:00,"456.5"
06/03/2017 08:15,"563.6667"
06/03/2017 08:30,"746.8333"
06/03/2017 08:45,"1026.1666"
06/03/2017 09:00,"1348.5"
06/03/2017 09:15,"1671.5"
06/03/2017 09:30,"1916.8334"
06/03/2017 09:45,"2053.5"
06/03/2017 10:00,"2337"
06/03/2017 10:15,"2545.3333"
06/03/2017 10:30,"2787.1667"
06/03/2017 10:45,"2980.8333"
06/03/2017 11:00,"3113.6667"
06/03/2017 11:15,"3244"
06/03/2017 11:30,"3338"
06/03/2017 11:45,"3429.8333"
06/03/2017 12:00,"3518.5"
06/03/2017 12:15,"3591.1667"
06/03/2017 12:30,"3650.8333"
06/03/2017 12:45,"3693"
06/03/2017 13:00,"3729.8333"
06/03/2017 13:15,"3730.8333"
06/03/2017 13:30,"3744.6667"
06/03/2017 13:45,"3715.5"
06/03/2017 14:00,"3678"
06/03/2017 14:15,"3668"
06/03/2017 14:30,"3616"
06/03/2017 14:45,"3522.5"
06/03/2017 15:00,"3485.5"
06/03/2017 15:15,"3409.3333"
06/03/2017 15:30,"3298.8333"
06/03/2017 15:45,"3176.6667"
06/03/2017 16:00,"3042.5"
06/03/2017 16:15,"2840.1667"
06/03/2017 16:30,"2574.1667"
06/03/2017 16:45,"2316.8333"
06/03/2017 17:00,"2107.6667"
06/03/2017 17:15,"1826.8334"
06/03/2017 17:30,"1562"
06/03/2017 17:45,"1226"
06/03/2017 18:00,"968.8333"
06/03/2017 18:15,"728.5"
06/03/2017 18:30,"502.6667"
06/03/2017 18:45,"318.8333"
06/03/2017 19:00,"184.8333"
06/03/2017 19:15,"129.1667"
06/03/2017 19:30,"68"
06/03/2017 19:45,"26"
06/03/2017 20:00,"13.8333"
06/03/2017 20:15,"0"
06/04/2017 05:45,"0"
06/04/2017 06:00,"5.5"
06/04/2017 06:15,"25.6667"
06/04/2017 06:30,"49.6667"
06/04/2017 06:45,"70.5"
06/04/2017 07:00,"104.8333"
06/04/2017 07:15,"146.8333"
06/04/2017 07:30,"265.3333"
06/04/2017 07:45,"361.3333"
06/04/2017 08:00,"432.3333"
06/04/2017 08:15,"530.5"
06/04/2017 08:30,"724.3333"
06/04/2017 08:45,"994.3333"
06/04/2017 09:00,"1301.6666"
06/04/2017 09:15,"1548.6666"
06/04/2017 09:30,"1867.6666"
06/04/2017 09:45,"2001"
06/04/2017 10:00,"2277.1667"
06/04/2017 10:15,"2492"
06/04/2017 10:30,"2747.3333"
06/04/2017 10:45,"2951.8333"
06/04/2017 11:00,"3087"
06/04/2017 11:15,"3198.3333"
06/04/2017 11:30,"3307.1667"
06/04/2017 11:45,"3396.3333"
06/04/2017 12:00,"3504.3333"
06/04/2017 12:15,"3551.5"
06/04/2017 12:30,"3569.5"
06/04/2017 12:45,"3524.3333"
06/04/2017 13:00,"3412.3333"
06/04/2017 13:15,"3533"
06/04/2017 13:30,"3702"
06/04/2017 13:45,"3355.1667"
06/04/2017 14:00,"3988.5"
06/04/2017 14:15,"2825"
06/04/2017 14:30,"3698.3333"
06/04/2017 14:45,"2863.1667"
06/04/2017 15:00,"2851.1667"
06/04/2017 15:15,"2485.5"
06/04/2017 15:30,"1520.1666"
06/04/2017 15:45,"480.1667"
06/04/2017 16:00,"3522.8333"
06/04/2017 16:15,"3263.8333"
06/04/2017 16:30,"1678"
06/04/2017 16:45,"619.3333"
06/04/2017 17:00,"864.6667"
06/04/2017 17:15,"2162"
06/04/2017 17:30,"1023"
06/04/2017 17:45,"1433.3334"
06/04/2017 18:00,"1097.5"
06/04/2017 18:15,"1057.1666"
06/04/2017 18:30,"770.8333"
06/04/2017 18:45,"556"
06/04/2017 19:00,"359.3333"
06/04/2017 19:15,"296.3333"
06/04/2017 19:30,"170.5"
06/04/2017 19:45,"84"
06/04/2017 20:00,"34.3333"
06/04/2017 20:15,"2.6667"
06/04/2017 20:30,"0"
06/05/2017 05:45,"0"
06/05/2017 06:00,"7.1667"
06/05/2017 06:15,"41.6667"
06/05/2017 06:30,"66.3333"
06/05/2017 06:45,"86.6667"
06/05/2017 07:00,"147.6667"
06/05/2017 07:15,"215.6667"
06/05/2017 07:30,"236.6667"
06/05/2017 07:45,"329.6667"
06/05/2017 08:00,"468.3333"
06/05/2017 08:15,"555.3333"
06/05/2017 08:30,"733.8333"
06/05/2017 08:45,"994"
06/05/2017 09:00,"1270"
06/05/2017 09:15,"1568.5"
06/05/2017 09:30,"1804.3334"
06/05/2017 09:45,"1955.1666"
06/05/2017 10:00,"2223.5"
06/05/2017 10:15,"2431.1667"
06/05/2017 10:30,"2672.1667"
06/05/2017 10:45,"2860"
06/05/2017 11:00,"3021.8333"
06/05/2017 11:15,"3178.3333"
06/05/2017 11:30,"3302.8333"
06/05/2017 11:45,"3367.5"
06/05/2017 12:00,"3450"
06/05/2017 12:15,"2732.5"
06/05/2017 12:30,"3748.8333"
06/05/2017 12:45,"814.1667"
06/05/2017 13:00,"846.6667"
06/05/2017 13:15,"2103.1667"
06/05/2017 13:30,"2259.1667"
06/05/2017 13:45,"3259"
06/05/2017 14:00,"3967.8333"
06/05/2017 14:15,"3957.1667"
06/05/2017 14:30,"4148.3335"
06/05/2017 14:45,"2503.3333"
06/05/2017 15:00,"779.5"
06/05/2017 15:15,"2641.1667"
06/05/2017 15:30,"3661.1667"
06/05/2017 15:45,"2789"
06/05/2017 16:00,"2060.1667"
06/05/2017 16:15,"1188.3334"
06/05/2017 16:30,"2170.5"
06/05/2017 16:45,"1417.6666"
06/05/2017 17:00,"925.6667"
06/05/2017 17:15,"1451.1666"
06/05/2017 17:30,"895.1667"
06/05/2017 17:45,"551.5"
06/05/2017 18:00,"1157.8334"
06/05/2017 18:15,"941.6667"
06/05/2017 18:30,"662.6667"
06/05/2017 18:45,"322"
06/05/2017 19:00,"186.5"
06/05/2017 19:15,"149.1667"
06/05/2017 19:30,"87.1667"
06/05/2017 19:45,"39.1667"
06/05/2017 20:00,"2"
06/05/2017 20:15,"0"
06/05/2017 20:30,"0"
06/06/2017 06:00,"0"
06/06/2017 06:15,"53.3333"
06/06/2017 06:30,"83.8333"
06/06/2017 06:45,"96.5"
06/06/2017 07:00,"124.1667"
06/06/2017 07:15,"240.1667"
06/06/2017 07:30,"265.5"
06/06/2017 07:45,"385.6667"
06/06/2017 08:00,"429.6667"
06/06/2017 08:15,"519.3333"
06/06/2017 08:30,"661"
06/06/2017 08:45,"902.8333"
06/06/2017 09:00,"1186.6666"
06/06/2017 09:15,"1499.5"
06/06/2017 09:30,"1777.3334"
06/06/2017 09:45,"1917.3334"
06/06/2017 10:00,"2146.5"
06/06/2017 10:15,"2381"
06/06/2017 10:30,"2588.5"
06/06/2017 10:45,"2818.8333"
06/06/2017 11:00,"2958.5"
06/06/2017 11:15,"3109.3333"
06/06/2017 11:30,"3231.1667"
06/06/2017 11:45,"3342.6667"
06/06/2017 12:00,"3433.6667"
06/06/2017 12:15,"3484"
06/06/2017 12:30,"3526"
06/06/2017 12:45,"3598.6667"
06/06/2017 13:00,"2756"
06/06/2017 13:15,"564.1667"
06/06/2017 13:30,"608.8333"
06/06/2017 13:45,"334.6667"
06/06/2017 14:00,"858.1667"
06/06/2017 14:15,"3297.1667"
06/06/2017 14:30,"1129.5"
06/06/2017 14:45,"986.5"
06/06/2017 15:00,"3254.1667"
06/06/2017 15:15,"1390.1666"
06/06/2017 15:30,"2026.5"
06/06/2017 15:45,"3585"
06/06/2017 16:00,"2157.6667"
06/06/2017 16:15,"978.5"
06/06/2017 16:30,"3223.6667"
06/06/2017 16:45,"2572"
06/06/2017 17:00,"1062.3334"
06/06/2017 17:15,"576.1667"
06/06/2017 17:30,"1381"
06/06/2017 17:45,"262.1667"
06/06/2017 18:00,"785.8333"
06/06/2017 18:15,"206.3333"
06/06/2017 18:30,"773.3333"
06/06/2017 18:45,"406.3333"
06/06/2017 19:00,"217.3333"
06/06/2017 19:15,"129"
